Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 3427379 facts in 22.58 s using 9119 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.119701034	0.092148199	0.111957229	30301	328829	270648	?a
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.214949099	0.152567989	0.177649794	54412	356641	306288	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.095733964	0.189716451	0.225449336	24234	127738	107492	?a
?b  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.083262555	0.164156204	0.190297766	21077	128396	110758	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.076953768	0.126995717	0.18237139	19480	153391	106815	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.091179155	0.193922132	0.227304958	23081	119022	101542	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.888977992	0.093083137	0.110535054	225035	2417570	2035870	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.104022399	0.619374314	0.619374314	54168	87456	87456	?b
?b  GENE_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.20495877	0.680487369	0.680487369	106729	156842	156842	?b
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.016229015	0.682523017	0.682578144	8451	12382	12381	?b
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.8103058	0.107678158	0.10922217	205120	1904936	1878007	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.160974701	0.680353548	0.680375637	83825	123208	123204	?b
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.016229015	0.686626584	0.686738176	8451	12308	12306	?b
?b  GENE_BINDING_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.151125143	0.681586697	0.68184063	78696	115460	115417	?b
?b  GENE_BINDING_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.072599446	0.619540814	0.619540814	37805	61021	61021	?b
?a  GENE_BINDING_GENE  ?b  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.151125143	0.679843809	0.680208135	78696	115756	115694	?b
?a  GENE_CATALYSIS_GENE  ?b  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.160974701	0.681354499	0.681354499	83825	123027	123027	?b
?b  GENE_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.20495877	0.68119531	0.68119531	106729	156679	156679	?b
?b  GENE_BINDING_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.144144611	0.619586123	0.619980177	75061	121147	121070	?b
?b  GENE_REACTION_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.193181164	0.619628085	0.619628085	100596	162349	162349	?b
?a  GENE_REACTION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.994595854	0.101478909	0.101478909	251771	2481018	2481018	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.776442982	0.100632267	0.12036796	196548	1953131	1632893	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.776743212	0.088076104	0.103803517	196624	2232433	1894194	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.893465645	0.091603477	0.108719123	226171	2469022	2080324	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.777078996	0.087895231	0.103347041	196709	2237994	1903383	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.892857284	0.091280832	0.108193976	226017	2476062	2088998	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.056145748	0.126536424	0.126544092	29237	231056	231042	?b
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.065313577	0.121971862	0.121971862	34011	278843	278843	?b
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.077722983	0.13073519	0.130736879	40473	309580	309576	?b
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.024058348	0.219323891	0.219323891	12528	57121	57121	?b
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.037130281	0.262247721	0.262286854	19335	73728	73717	?b
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.776893327	0.100206413	0.119881205	196662	1962569	1640474	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?a   => ?a  GENE_GENE  ?b	0.0778094	0.130146116	0.130149461	40518	311327	311319	?b
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.740743228	0.1092148	0.110927525	187511	1716901	1690392	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.065052407	0.123823901	0.123823901	33875	273574	273574	?b
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047281337	0.147243336	0.150643359	24621	167213	163439	?b
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.010863512	0.342744623	0.345128424	5657	16505	16391	?b
?h  GENE_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.074279767	0.102024129	0.104010928	38680	379126	371884	?b
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047749907	0.130830549	0.152012569	24865	190055	163572	?b
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.043177515	0.164508246	0.167898801	22484	136674	133914	?b
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.046073427	0.149014931	0.152248959	23992	161004	157584	?b
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.062632745	0.1220297	0.122031983	32615	267271	267266	?b
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.046461341	0.147022363	0.149964049	24194	164560	161332	?b
?a  GENE_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.074529414	0.102345697	0.104361903	38810	379205	371879	?b
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.045973568	0.153428099	0.156743096	23940	156034	152734	?b
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.014341295	0.16264483	0.322536063	7468	45916	23154	?b
?g  GENE_BINDING_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.777963885	0.100344497	0.101841844	196933	1962569	1933714	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.812257297	0.106044594	0.107372029	205614	1938939	1914968	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.077820922	0.130899929	0.131108717	40524	309580	309087	?b
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.077732585	0.130017634	0.130242705	40478	311327	310789	?b
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.740415345	0.109166457	0.115947875	187428	1716901	1616485	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.062870871	0.122493649	0.122499607	32739	267271	267258	?b
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.065052407	0.123823901	0.123823901	33875	273574	273574	?b
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.024023782	0.219008771	0.219020274	12510	57121	57118	?b
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.065446082	0.122219313	0.122219313	34080	278843	278843	?b
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.056236005	0.126739838	0.126739838	29284	231056	231056	?b
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.010982575	0.34650106	0.349978581	5719	16505	16341	?b
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.812032125	0.107907562	0.107907562	205557	1904936	1904936	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.046117596	0.149157785	0.149157785	24015	161004	161004	?b
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047878571	0.131183079	0.149035501	24932	190055	167289	?b
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047342789	0.147434709	0.147587404	24653	167213	167040	?b
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.04608879	0.153812631	0.153812631	24000	156034	156034	?b
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.046591926	0.147435586	0.147437378	24262	164560	164558	?b
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_GENE  ?b	0.088592256	0.141028189	0.141058374	46133	327119	327049	?b
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_GENE  ?b	0.068610845	0.141574405	0.141601899	35728	252362	252313	?b
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.043235126	0.164727746	0.164731362	22514	136674	136671	?b
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_GENE  ?b	0.088377175	0.139954201	0.13998102	46021	328829	328766	?b
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.074859717	0.16378097	0.163814006	38982	238013	237965	?b
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.07896546	0.148015363	0.148047871	41120	277809	277748	?b
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.079508924	0.150783361	0.150811921	41403	274586	274534	?b
?b  GENE_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.074796345	0.102712253	0.102730404	38949	379205	379138	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_GENE  ?b	0.074921169	0.149354179	0.149359897	39014	261218	261208	?b
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.048366344	0.20065648	0.200846897	25186	125518	125399	?b
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.088830382	0.141407255	0.141575613	46257	327119	326730	?b
?h  GENE_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.074748336	0.102667715	0.102667715	38924	379126	379126	?b
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.050542119	0.212522509	0.215975579	26319	123841	121861	?b
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.048045643	0.199325993	0.202343788	25019	125518	123646	?b
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.05028479	0.203939375	0.206793341	26185	128396	126624	?b
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.072647455	0.382836614	0.520472181	37830	98815	72684	?b
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.050745678	0.206868747	0.210373378	26425	127738	125610	?b
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.048205034	0.16364715	0.199770799	25102	153391	125654	?b
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.131940684	0.193730121	0.196188507	68706	354648	350204	?b
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.131796656	0.192437213	0.194929576	68631	356641	352081	?b
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.049950647	0.21853943	0.222221273	26011	119022	117050	?b
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.809460415	0.105679446	0.106015985	204906	1938939	1932784	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.779271467	0.124988833	0.127645504	197264	1578253	1545405	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.4706376	0.109780226	0.109974566	245077	2232433	2228488	?b
?b  GENE_BINDING_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.51672447	0.11130019	0.111487696	269076	2417570	2413504	?b
?b  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.465089662	0.123999875	0.124220315	242188	1953131	1949665	?b
?h  GENE_BINDING_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.586207161	0.106091675	0.106693985	305258	2877304	2861061	?b
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.46518568	0.124025475	0.12402592	242238	1953131	1953124	?b
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.068916184	0.142204452	0.142204452	35887	252362	252362	?b
?a  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.517746105	0.109196273	0.109196273	269608	2469022	2469022	?b
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.050590129	0.205177731	0.205177731	26344	128396	128396	?b
?a  GENE_BINDING_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.586735262	0.105227901	0.106607633	305533	2903536	2865958	?b
?a  GENE_BINDING_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.516860816	0.111329558	0.111329558	269147	2417570	2417570	?b
?b  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.517577112	0.109160631	0.109347437	269520	2469022	2464804	?b
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.47058383	0.109767684	0.109770634	245049	2232433	2232373	?b
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.452638007	0.106079413	0.106080224	235704	2221958	2221941	?b
?g  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.079000027	0.148080156	0.148080689	41138	277809	277808	?b
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.412980524	0.125256494	0.125257151	215053	1716901	1716892	?b
?h  GENE_BINDING_GENE  ?b  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.586151471	0.106081596	0.106776666	305229	2877304	2858574	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.088574973	0.140267434	0.140461363	46124	328829	328375	?b
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.470827716	0.109551679	0.109554469	245176	2237994	2237937	?b
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.444741461	0.111238503	0.111239892	231592	2081941	2081915	?b
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.45302016	0.108812602	0.108813304	235903	2167975	2167961	?b
?b  GENE_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.132334359	0.194308159	0.19442109	68911	354648	354442	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.079727846	0.151198532	0.151198532	41517	274586	274586	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.075149693	0.164415389	0.164415389	39133	238013	238013	?b
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.050874343	0.213919461	0.213919461	26492	123841	123841	?b
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.048535337	0.164768468	0.198496784	25274	153391	127327	?b
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.050885865	0.207440229	0.207440229	26498	127738	127738	?b
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.050238702	0.219799701	0.219810782	26161	119022	119016	?b
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.132178809	0.192995197	0.192995197	68830	356641	356641	?b
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.443151398	0.121140028	0.121140028	230764	1904936	1904936	?b
?h  GENE_REACTION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.523365096	0.107674304	0.107674304	272534	2531096	2531096	?b
?g  GENE_BINDING_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.464803527	0.123327638	0.123516636	242039	1962569	1959566	?b
?g  GENE_BINDING_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.516584283	0.108641464	0.108777608	269003	2476062	2472963	?b
?g  GENE_BINDING_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.516031217	0.11087409	0.111007559	268715	2423605	2420691	?b
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.087545326	0.515389767	0.524751738	91576	177683	174513	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.01737886	0.455374364	0.461747523	18179	39921	39370	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.01631198	0.452155709	0.45827626	17063	37737	37233	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.04882409	0.507205069	0.519726867	51072	100693	98267	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.044398833	0.532468873	0.542742284	46443	87222	85571	?a
?g  GENE_BINDING_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_GENE  ?b	0.470606874	0.109500294	0.109632706	245061	2237994	2235291	?b
?g  GENE_BINDING_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.585817327	0.105019365	0.106732822	305055	2904750	2858118	?b
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.412625256	0.125148742	0.125149908	214868	1716901	1716885	?b
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.443191726	0.121151052	0.121151115	230785	1904936	1904935	?b
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.452718663	0.106098315	0.106098315	235746	2221958	2221958	?b
?g  GENE_BINDING_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.516870418	0.10870164	0.10870164	269152	2476062	2476062	?b
?h  GENE_REACTION_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.5233843	0.107678255	0.107678255	272544	2531096	2531096	?b
?h  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.516186767	0.110907512	0.110907558	268796	2423605	2423604	?b
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.452874212	0.108777546	0.108777596	235827	2167975	2167974	?b
?a  GENE_REACTION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.52412172	0.110006457	0.110006501	272928	2481018	2481017	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.01816946	0.350386225	0.430877352	19006	54243	44110	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.016745042	0.346913311	0.427981528	17516	50491	40927	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.124522844	0.428294758	0.438115099	130256	304127	297310	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.084094218	0.416649694	0.423981569	87966	211127	207476	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.464891864	0.123351077	0.123351391	242085	1962569	1962564	?b
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.107841853	0.424926735	0.493663297	112807	265474	228510	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_PTMOD_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.043755455	0.532289765	0.541048525	45770	85987	84595	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.010910662	0.436995061	0.444016495	11413	26117	25704	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.06017833	0.477765887	0.486720327	62949	131757	129333	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.085507165	0.413667434	0.420841646	89444	216222	212536	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.459666495	0.457601246	0.478524469	480830	1050762	1004818	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.010211837	0.442318841	0.450641242	10682	24150	23704	?a
