Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 4192002 facts in 26.74 s using 3990 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.906447571	0.077553679	0.103572907	224237	2891378	2165016	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.902405207	0.088040018	0.106340755	223237	2535631	2099261	?a
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.083609918	0.160906204	0.161250841	26350	163760	163410	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.079291394	0.145831753	0.165399151	24989	171355	151083	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.018841582	0.350489907	0.371287438	5938	16942	15993	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.076308725	0.170607473	0.174485591	24049	140961	137828	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.025333646	0.313257739	0.369698092	7984	25487	21596	?a
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.083787609	0.165189268	0.165189268	26406	159853	159853	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.075902575	0.141136836	0.149798357	23921	169488	159688	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.079291394	0.145831753	0.165399151	24989	171355	151083	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.031714654	0.139694475	0.168931481	9995	71549	59166	?a
?g  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.972455332	0.121077511	0.121077511	240566	1986876	1986876	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.103495434	0.085436257	0.102376663	32617	381770	318598	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.110517398	0.100247525	0.100451933	34830	347440	346733	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.927415312	0.12491581	0.130780697	229424	1836629	1754265	?a
?h  DRUG_BINDACT_GENE  ?a  ?b  GENE_DRUG  ?h   => ?a  GENE_REACTION_GENE  ?b	0.014310464	0.060834963	0.106315268	4510	74135	42421	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.054722453	0.193351645	0.229622134	17246	89195	75106	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.103495434	0.085436257	0.102376663	32617	381770	318598	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.111212296	0.101233027	0.101233027	35049	346221	346221	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.961476271	0.103670733	0.136639255	237850	2294283	1740715	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.906447571	0.077553679	0.103572907	224237	2891378	2165016	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.95557442	0.103880113	0.12570506	236390	2275604	1880513	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.110533263	0.100614925	0.126344232	34835	346221	275715	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.091913795	0.085793322	0.109552931	28967	337637	264411	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.11132018	0.100975708	0.12697798	35083	347440	276292	?a
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.031727346	0.139750381	0.162300351	9999	71549	61608	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.103025822	0.085048589	0.107724771	32469	381770	301407	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.088033152	0.095132614	0.12003894	27744	291635	231125	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.079304086	0.145855096	0.178100348	24993	171355	140331	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.083590879	0.164801411	0.202639919	26344	159853	130004	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.103025822	0.085048589	0.107724771	32469	381770	301407	?a
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.018847928	0.350607957	0.410561239	5940	16942	14468	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.079304086	0.145855096	0.178100348	24993	171355	140331	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.083863762	0.161394724	0.197743495	26430	163760	133658	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.076207188	0.17038046	0.207906993	24017	140961	115518	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.076061227	0.141431842	0.172101605	23971	169488	139284	?a
?g  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.955465276	0.105050782	0.127374294	236363	2249988	1855657	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.084453949	0.195867185	0.211335377	26616	135888	125942	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.138760733	0.107381743	0.130278575	43731	407248	335673	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.149679204	0.134336137	0.156529357	47172	351149	301362	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.103390723	0.245009061	0.261083468	32584	132991	124803	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.90259924	0.098121202	0.101095783	223285	2275604	2208648	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.885890707	0.082591922	0.105967363	279192	3380379	2634698	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.138608426	0.107263879	0.130956414	43683	407248	333569	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.118053396	0.114719069	0.124231587	37205	324314	299481	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.149625263	0.134287724	0.134287724	47155	351149	351149	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.137310648	0.150170388	0.339289495	43274	288166	127543	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.788953972	0.095496338	0.101696815	248642	2603681	2444934	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.147635759	0.136951384	0.137222402	46528	339741	339070	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.138608426	0.107263879	0.130956414	43683	407248	333569	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.794179988	0.10909247	0.110886346	250289	2294283	2257167	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.132338476	0.138861791	0.144335356	41707	300349	288959	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.90619824	0.100303765	0.100303765	285592	2847271	2847271	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.903174321	0.099969058	0.120085491	284639	2847271	2370303	?a
?g  DRUG_BINDACT_GENE  ?b  ?g  DRUG_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.0131523	0.164458023	0.168660482	4145	25204	24576	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.818783833	0.114686389	0.116483769	258043	2249988	2215270	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.885890707	0.082591922	0.105967363	279192	3380379	2634698	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.903174321	0.099969058	0.120085491	284639	2847271	2370303	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.161860551	0.660174197	0.675526068	51011	77269	75513	?a
?g  DRUG_BINDACT_GENE  ?a  ?g  DRUG_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.0131523	0.164458023	0.225529137	4145	25204	18379	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.084498372	0.195970211	0.224384901	26630	135888	118680	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.098754894	0.252650464	0.25756184	31123	123186	120837	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.103635048	0.245588047	0.245588047	32661	132991	132991	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.084498372	0.195970211	0.224384901	26630	135888	118680	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.090117847	0.206461134	0.215252041	28401	137561	131943	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.103600145	0.24384597	0.244113975	32650	133896	133749	?a
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.238540523	0.179777887	0.226170384	75177	418166	332391	?a
?b  GENE_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.238546869	0.17978267	0.193441729	75179	418166	388639	?a
?h  GENE_REACTION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.993149381	0.105261264	0.105504952	312995	2973506	2966638	?a
?g  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.11834849	0.115005828	0.134681423	37298	324314	276935	?a
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.238467543	0.179797699	0.226005996	75154	417992	332531	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.810873414	0.100783592	0.107493321	255550	2535631	2377357	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.150009202	0.139153061	0.160194093	47276	339741	295117	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.132433667	0.138961675	0.161255052	41737	300349	258826	?a
?b  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.090152751	0.206541098	0.219098221	28412	137561	129677	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.103787355	0.244286611	0.260328704	32709	133896	125645	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.098523262	0.252057864	0.26428006	31050	123186	117489	?a
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.2384961	0.179819231	0.193420965	75163	417992	388598	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.084453949	0.195867185	0.211335377	26616	135888	125942	?a
?a  GENE_REACTION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.996474739	0.107169695	0.107169695	314043	2930334	2930334	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.793386725	0.108983504	0.131598989	250039	2294283	1900007	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.138760733	0.107381743	0.130278575	43731	407248	335673	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.789210989	0.095527447	0.113657	248723	2603681	2188365	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.028637291	0.947708138	0.947708138	20262	21380	21380	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_GENE  ?b	0.010009342	0.858424242	0.858424242	7082	8250	8250	?a
?b  GENE_REACTION_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.379533849	0.858419244	0.858419244	268535	312825	312825	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.885890707	0.082591922	0.105967363	279192	3380379	2634698	?a
?b  GENE_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.36225989	0.94755268	0.94755268	256313	270500	270500	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.906103048	0.098763289	0.118370318	285562	2891378	2412446	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.789210989	0.095527447	0.113657	248723	2603681	2188365	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.813941755	0.101164957	0.101164957	256517	2535631	2535631	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.746812669	0.11845782	0.120474607	235361	1986876	1953615	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.7584895	0.100175256	0.108544334	239041	2386228	2202243	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.820665452	0.113655979	0.115161384	258636	2275604	2245857	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.906103048	0.098763289	0.118370318	285562	2891378	2412446	?a
?g  GENE_BINDING_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.90619824	0.100303765	0.100303765	285592	2847271	2847271	?a
?g  GENE_BINDING_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.788953972	0.095496338	0.101696815	248642	2603681	2444934	?a
?g  GENE_REACTION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.996189165	0.103969997	0.104219531	313953	3019650	3012420	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.021181871	0.148403771	0.148403771	14987	100988	100988	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.018578481	0.132158369	0.132158369	13145	99464	99464	?a
?b  GENE_PTMOD_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.015914317	0.143657264	0.143657264	11260	78381	78381	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.812954936	0.09921724	0.105857256	256206	2582273	2420297	?a
?b  GENE_PTMOD_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.015895944	0.143978186	0.143978186	11247	78116	78116	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.020075218	0.146478292	0.146478292	14204	96970	96970	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.794179988	0.10909247	0.110886346	250289	2294283	2257167	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.021181871	0.148403771	0.148403771	14987	100988	100988	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.011969658	0.49988195	0.49988195	8469	16942	16942	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.054183586	0.223728517	0.223728517	38337	171355	171355	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047272306	0.237278396	0.237278396	33447	140961	140961	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.054183586	0.223728517	0.223728517	38337	171355	171355	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.016848541	0.467728646	0.467728646	11921	25487	25487	?a
?h  GENE_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.085246184	0.138513157	0.138519837	60315	435446	435425	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.051263605	0.214003351	0.214024818	36271	169488	169471	?a
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.049851669	0.215388373	0.215388373	35272	163760	163760	?a
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.049942123	0.221053093	0.221053093	35336	159853	159853	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.026937031	0.266376889	0.266376889	19059	71549	71549	?a
?g  GENE_REACTION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.998061265	0.105781862	0.105781862	314543	2973506	2973506	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?a   => ?a  GENE_GENE  ?b	0.08802907	0.163145349	0.163145349	62284	381770	381770	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.063597908	0.154295609	0.154295609	44998	291635	291635	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.041572267	0.329771848	0.329779243	29414	89195	89193	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.08802907	0.163145349	0.163145349	62284	381770	381770	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.071613014	0.150069453	0.150074787	50669	337637	337625	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.073796639	0.150811187	0.150811187	52214	346221	346221	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.793386725	0.108983504	0.131598989	250039	2294283	1900007	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.746308154	0.118377795	0.126456835	235202	1986876	1859939	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.885890707	0.082591922	0.105967363	279192	3380379	2634698	?a
?a  GENE_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.085137356	0.138425337	0.138425337	60238	435166	435166	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.07361149	0.14990502	0.14990502	52083	347440	347440	?a
?b  GENE_ACTIVATION_GENE  ?h  ?h  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.147129699	0.108279142	0.108287139	104100	961404	961333	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.054177932	0.223705173	0.223705173	38333	171355	171355	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.051269259	0.214026952	0.214026952	36275	169488	169488	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.04992799	0.220990535	0.220990535	35326	159853	159853	?a
?b  GENE_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.085086476	0.138342609	0.138342609	60202	435166	435166	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.054177932	0.223705173	0.223705173	38333	171355	171355	?a
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.012002165	0.501239523	0.501239523	8492	16942	16942	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.047253932	0.237186172	0.237186172	33434	140961	140961	?a
?h  GENE_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_GENE  ?b	0.085209437	0.138453448	0.138453448	60289	435446	435446	?a
?a  GENE_PTMOD_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.015859196	0.143645348	0.143645348	11221	78116	78116	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.021163498	0.148275043	0.148275043	14974	100988	100988	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.020024338	0.146107043	0.146107043	14168	96970	96970	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_GENE  ?h   => ?a  GENE_GENE  ?b	0.146947377	0.108226577	0.108226577	103971	960679	960679	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.018516294	0.131715998	0.131715998	13101	99464	99464	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_GENE  ?b	0.021163498	0.148275043	0.148275043	14974	100988	100988	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.049805028	0.215186859	0.215186859	35239	163760	163760	?a
