Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 4234072 facts in 33.33 s using 6539 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  GNBR::E::Compound:Gene  ?g  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b   => ?a  GNBR::E::Compound:Gene  ?b	0.086276168	0.090638468	0.172035756	2040	22507	11858	?b
?h  Hetionet::GpMF::Gene:Molecular Function  ?b  ?a  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.010559422	0.110630684	0.116758458	742	6707	6355	?a
?a  GNBR::H::Gene:Gene  ?h  ?h  Hetionet::GpMF::Gene:Molecular Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.012153297	0.098093269	0.118102614	854	8706	7231	?a
?h  Hetionet::GpMF::Gene:Molecular Function  ?b  ?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.078925273	0.167274921	0.182758848	5546	33155	30346	?a
?a  GNBR::V+::Gene:Gene  ?h  ?h  Hetionet::GpMF::Gene:Molecular Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.049481279	0.093929816	0.105725667	3477	37017	32887	?a
?g  Hetionet::GpMF::Gene:Molecular Function  ?b  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.07972221	0.161324694	0.180007069	5602	34725	31121	?a
?g  Hetionet::GpMF::Gene:Molecular Function  ?b  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?a   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.022300019	0.087234872	0.100191816	1567	17963	15640	?a
?g  GNBR::V+::Gene:Gene  ?a  ?g  Hetionet::GpMF::Gene:Molecular Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.048912038	0.096215218	0.105854815	3437	35722	32469	?a
?g  GNBR::H::Gene:Gene  ?a  ?g  Hetionet::GpMF::Gene:Molecular Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular Function  ?b	0.012153297	0.097510847	0.116602949	854	8758	7324	?a
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.019737477	0.411712114	0.423740511	1842	4474	4347	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.013565497	0.182105869	0.194769231	1266	6952	6500	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.019501741	0.317460317	0.330608538	1820	5733	5505	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.01394053	0.184722419	0.19793093	1301	7043	6573	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.016908653	0.22698504	0.245221445	1578	6952	6435	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.011422448	0.20003753	0.214746172	1066	5329	4964	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.010693812	0.207484407	0.224320072	998	4810	4449	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.019737477	0.535776614	0.547562426	1842	3438	3364	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.016940798	0.224478205	0.241595355	1581	7043	6544	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.012086793	0.21667307	0.223499108	1128	5206	5047	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.010790249	0.206946157	0.224126419	1007	4866	4493	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.013297616	0.388297872	0.401488192	1241	3196	3091	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.021901956	0.402362205	0.416632695	2044	5080	4906	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.013297616	0.387570269	0.399806701	1241	3202	3104	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b	0.021901956	0.402679275	0.41680261	2044	5076	4904	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.010669391	0.25212338	0.262508727	1128	4474	4297	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013204317	0.200805524	0.207861823	1396	6952	6716	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.012977309	0.194803351	0.201972619	1372	7043	6793	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013298904	0.202243959	0.210510555	1406	6952	6679	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.012371953	0.2281528	0.236956522	1308	5733	5520	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013232693	0.275393701	0.287387017	1399	5080	4868	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013506995	0.281323877	0.292383292	1428	5076	4884	?b
?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.012948933	0.269700552	0.279901861	1369	5076	4891	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.010082953	0.238265534	0.248080056	1066	4474	4297	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013648875	0.204884282	0.21365117	1443	7043	6754	?b
?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.013175941	0.274212598	0.284111768	1393	5080	4903	?b
?b  STRING::INHIBITION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.010637083	0.533362695	0.533950617	2422	4541	4536	?b
?b  STRING::INHIBITION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.010483368	0.528097345	0.528682171	2387	4520	4515	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028999447	0.645013187	0.646528934	6603	10237	10213	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028766678	0.576584507	0.579851275	6550	11360	11296	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028380194	0.570444915	0.573584236	6462	11328	11266	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029161945	0.644159876	0.645412131	6640	10308	10288	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.022218416	0.727704258	0.729172672	5059	6952	6938	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014348204	0.679209979	0.681761269	3267	4810	4792	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014646851	0.685367859	0.687770674	3335	4866	4849	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014352596	0.679417879	0.68125912	3268	4810	4797	?b
?a  STRING::INHIBITION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.010702961	0.536665933	0.537139079	2437	4541	4537	?b
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028946744	0.643840969	0.645164448	6591	10237	10216	?b
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029082892	0.642413659	0.643912874	6622	10308	10284	?b
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028678841	0.57644774	0.580135039	6530	11328	11256	?b
?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.01629819	0.73108747	0.73616346	3711	5076	5041	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.019209992	0.644657332	0.649636121	4374	6785	6733	?b
?b  STRING::BINDING::Gene:Gene  ?a  ?a  STRING::INHIBITION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.013808005	0.720605088	0.722094626	3144	4363	4354	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014523879	0.679613646	0.68171511	3307	4866	4851	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.031199768	0.72467612	0.726528943	7104	9803	9778	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.013887059	0.542925824	0.548577377	3162	5824	5764	?b
?a  STRING::INHIBITION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.010681002	0.538053097	0.538648948	2432	4520	4515	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.0195833	0.651805292	0.65689452	4459	6841	6788	?b
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.028762286	0.576496479	0.580070859	6549	11360	11290	?b
?b  Hetionet::GiG::Gene:Gene  ?a  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014018815	0.541567696	0.547418968	3192	5894	5831	?b
?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.01629819	0.730511811	0.735142631	3711	5080	5048	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014141787	0.54631829	0.556900726	3220	5894	5782	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.031199768	0.727272727	0.731165089	7104	9768	9716	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.019627219	0.653267066	0.656530043	4469	6841	6807	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.019477896	0.653647752	0.656939713	4435	6785	6751	?b
?a  Hetionet::GiG::Gene:Gene  ?b  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.014040774	0.54893544	0.559502975	3197	5824	5714	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083010532	0.135915837	0.152607102	18901	139064	123854	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.110354247	0.181247025	0.200685271	25127	138634	125206	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.07008529	0.108711646	0.120614333	15958	146792	132306	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?a  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083080801	0.136006442	0.152751086	18917	139089	123842	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?a  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.118171757	0.194475162	0.215514618	26907	138357	124850	?b
?b  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?a  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029565996	0.095047156	0.111480948	6732	70828	60387	?b
?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?a  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.069931575	0.107707918	0.119372662	15923	147835	133389	?b
?b  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?h  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029592348	0.095107698	0.111641316	6738	70846	60354	?b
?b  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?a  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.03538521	0.117438708	0.13580892	8057	68606	59326	?b
?b  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035271022	0.115607186	0.133740778	8031	69468	60049	?b
?b  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h  ?a  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.013013079	0.11094885	0.120188212	2963	26706	24653	?b
?b  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.011910722	0.100437005	0.108806419	2712	27002	24925	?b
?a  DGIDB::INHIBITOR::Gene:Compound  ?h  ?b  DGIDB::INHIBITOR::Gene:Compound  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.015683329	0.26305709	0.304900956	3571	13575	11712	?b
?b  GNBR::I::Gene:Gene  ?h  ?a  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.015916098	0.074417841	0.100229554	3624	48698	36157	?b
?b  STRING::BINDING::Gene:Gene  ?a  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.254947429	0.722050848	0.722239502	58050	80396	80375	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.110393774	0.181674942	0.182278334	25136	138357	137899	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.0701336	0.108019075	0.111067834	15969	147835	143777	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.118553849	0.194714139	0.194714139	26994	138634	138634	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083291611	0.136351545	0.143572002	18965	139089	132094	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.07046299	0.109297509	0.112229552	16044	146792	142957	?b
?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h  ?h  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083225733	0.136268193	0.143482343	18950	139064	132072	?b
?a  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035587236	0.116643634	0.116643634	8103	69468	69468	?b
?a  INTACT::COLOCALIZATION::Gene:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035411561	0.117526164	0.118173824	8063	68606	68230	?b
?a  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.012964769	0.109325235	0.109325235	2952	27002	27002	?b
?a  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.011831669	0.100876208	0.101297236	2694	26706	26595	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.117477843	0.190663892	0.212325668	26749	140294	125981	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083954781	0.141907993	0.15904685	19116	134707	120191	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?a  STRING::CATALYSIS::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.069351849	0.107898873	0.120342639	15791	146350	131217	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?g  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.083353097	0.14084183	0.157899116	18979	134754	120197	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?g  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.110424517	0.179275284	0.199212436	25143	140248	126212	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b  ?g  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.069725157	0.109451913	0.122236851	15876	145050	129879	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.04157334	0.132798361	0.153738712	9466	71281	61572	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035718991	0.11026152	0.129522869	8133	73761	62792	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?a  STRING::CATALYSIS::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029183905	0.089570949	0.103483718	6645	74187	64213	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?g  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035170009	0.109029517	0.128052193	8008	73448	62537	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?g  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.041893945	0.13152706	0.151945714	9539	72525	62779	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?b  ?g  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.029003838	0.088620505	0.102560917	6604	74520	64391	?b
?g  GNBR::I::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.016104948	0.078821228	0.104244251	3667	46523	35177	?b
?g  GNBR::I::Gene:Gene  ?b  ?g  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.016074205	0.078261985	0.10338399	3660	46766	35402	?b
?g  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?g   => ?a  STRING::BINDING::Gene:Gene  ?b	0.013013079	0.103093142	0.11306571	2963	28741	26206	?b
?g  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?b  ?g  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.011814101	0.092259149	0.101360262	2690	29157	26539	?b
?h  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.069501173	0.108131192	0.110797603	15825	146350	142828	?b
?h  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.110433301	0.179230758	0.179772791	25145	140294	139871	?b
?h  INTACT::COLOCALIZATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.041727055	0.133289376	0.133935746	9501	71281	70937	?b
?h  INTACT::COLOCALIZATION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035688248	0.110166619	0.11471892	8126	73761	70834	?b
?h  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::BINDING::Gene:Gene  ?b	0.084178766	0.142286592	0.148354838	19167	134707	129197	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.118044393	0.191646227	0.191646227	26878	140248	140248	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.08392843	0.141813972	0.147882746	19110	134754	129224	?b
?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.069663671	0.109355395	0.11194072	15862	145050	141700	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?a  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.042122322	0.132244054	0.132244054	9591	72525	72525	?b
?g  INTACT::COLOCALIZATION::Gene:Gene  ?a  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.035025078	0.10858022	0.113080468	7975	73448	70525	?b
?g  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?a  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.012885715	0.100627637	0.100627637	2934	29157	29157	?b
?a  Hetionet::Gr>G::Gene:Gene  ?h  ?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::Gr>G::Gene:Gene  ?b	0.058960548	0.091244158	0.131052938	11264	123449	85950	?b
?a  Hetionet::Gr>G::Gene:Gene  ?g  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::Gr>G::Gene:Gene  ?b	0.058897735	0.095514584	0.129815291	11252	117804	86677	?b
?b  STRING::INHIBITION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.012224514	0.665712398	0.680243024	3023	4541	4444	?b
