Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 4242902 facts in 36.40 s using 7727 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.106639765	0.42675516	0.435218418	40380	94621	92781	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.113326537	0.435398446	0.443511963	42912	98558	96755	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.061430103	0.446536896	0.451757623	23261	52092	51490	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  Hetionet::GiG::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.161478168	0.447830609	0.453033312	61145	136536	134968	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  Hetionet::GiG::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.165584776	0.463079218	0.468235417	62700	135398	133907	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.149734061	0.319306624	0.323585476	56698	177566	175218	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  STRING::ACTIVATION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.21214394	0.295887848	0.32251071	80330	271488	249077	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.310124175	0.339032425	0.345730007	117431	346371	339661	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  Hetionet::GiG::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.455706733	0.366196675	0.370415609	172557	471214	465847	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  Hetionet::Gr>G::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.171371	0.455493707	0.46289546	64891	142463	140185	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  Hetionet::Gr>G::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.167024069	0.454878917	0.462425421	63245	139037	136768	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.215756699	0.412310053	0.42885639	81698	198147	190502	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.208457236	0.396406259	0.411410284	78934	199124	191862	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::OTHER::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.360375325	0.411500755	0.422472376	136459	331613	323001	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::OTHER::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.341859937	0.383106928	0.394025453	129448	337890	328527	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.234277369	0.437047365	0.444697874	88711	202978	199486	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.183812306	0.423480594	0.433965558	69602	164357	160386	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.197972841	0.432682651	0.443720996	74964	173254	168944	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.226153944	0.42748888	0.435154884	85635	200321	196792	?b
?g  Hetionet::DdG::Disease:Gene  ?b  ?g  Hetionet::DlA::Disease:Anatomy  ?a   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.028207512	0.109662317	0.112763936	10681	97399	94720	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.141114145	0.414950455	0.424439802	53434	128772	125893	?b
?g  Hetionet::DlA::Disease:Anatomy  ?a  ?g  Hetionet::DuG::Disease:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.026327187	0.103052607	0.10661576	9969	96737	93504	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  Hetionet::Gr>G::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.314972878	0.300438817	0.30513058	119267	396976	390872	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.220441665	0.484285888	0.49290219	83472	172361	169348	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.145661785	0.423768401	0.43343916	55156	130156	127252	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.204184251	0.47913439	0.487536652	77316	161366	158585	?b
?g  Hetionet::DaG::Disease:Gene  ?b  ?g  Hetionet::DlA::Disease:Anatomy  ?a   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.052126193	0.108971457	0.110503362	19738	181130	178619	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.024050727	0.426537399	0.473853999	9107	21351	19219	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.097317368	0.359761396	0.40153422	36850	102429	91773	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.023863222	0.488485242	0.494202581	9036	18498	18284	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.021444153	0.411576867	0.452216529	8120	19729	17956	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.10965832	0.458432697	0.463183375	41523	90576	89647	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.021272494	0.444708221	0.448496659	8055	18113	17960	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::GcG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.086624342	0.388596003	0.401864693	32801	84409	81622	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::GcG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.082731647	0.370738115	0.383129907	31327	84499	81766	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.07218387	0.330084776	0.395545715	27333	82806	69102	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.565196034	0.342448065	0.352033003	214016	624959	607943	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.493178541	0.299111376	0.313090043	186746	624336	596461	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.015594547	0.369987469	0.441132527	5905	15960	13386	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.017271522	0.3867534	0.4687836	6540	16910	13951	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.015900892	0.518292158	0.521434139	6021	11617	11547	?b
?g  GNBR::Q::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.022373752	0.383904296	0.422354056	8472	22068	20059	?b
?g  GNBR::Q::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.019867532	0.347739669	0.379336426	7523	21634	19832	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.068082544	0.45072294	0.45403311	25780	57197	56780	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.660561773	0.319195474	0.325608188	250127	783617	768184	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.013608586	0.489456687	0.492215111	5153	10528	10469	?b
?g  GNBR::Q::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.079459565	0.298048539	0.336058616	30088	100950	89532	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.014342758	0.396654981	0.434167399	5431	13692	12509	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.012845364	0.385572731	0.417295813	4864	12615	11656	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.567071077	0.359504022	0.366820358	214726	597284	585371	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.062275193	0.32776882	0.358264965	23581	71944	65820	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  Hetionet::GcG::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.25714497	0.322880156	0.333453194	97370	301567	292005	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.037981503	0.372696883	0.417620071	14382	38589	34438	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.037176027	0.327410164	0.387593271	14077	42995	36319	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.062837706	0.346856368	0.381124762	23794	68599	62431	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.016114805	0.406935645	0.440800405	6102	14995	13843	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.014120922	0.377080395	0.407545732	5347	14180	13120	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.022973237	0.45035204	0.454611968	8699	19316	19135	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::EXPRESSION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.011865588	0.380891828	0.384378475	4493	11796	11689	?b
?g  GNBR::H::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.028220716	0.379703656	0.43653744	10686	28143	24479	?b
?g  GNBR::I::Gene:Gene  ?b  ?a  Hetionet::AeG::Anatomy:Gene  ?g   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.035963851	0.320468772	0.391063378	13618	42494	34823	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.314595228	0.289645614	0.296534162	119124	411275	401721	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.11175784	0.290442135	0.334173017	42318	145702	126635	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::PTMOD::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.018557643	0.333380776	0.402209376	7027	21078	17471	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::PTMOD::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.018605179	0.276263676	0.36314433	7045	25501	19400	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::PTMOD::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.055543525	0.256678749	0.324547867	21032	81939	64804	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.077410222	0.38536983	0.418748839	29312	76062	69999	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.073277205	0.351201175	0.393792311	27747	79006	70461	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  STRING::OTHER::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.846991216	0.302479289	0.311614924	320720	1060304	1029219	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.062520797	0.460978269	0.465693603	23674	51356	50836	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.061535739	0.447476571	0.452402679	23301	52072	51505	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.159117198	0.420081296	0.430761201	60251	143427	139871	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.211296209	0.294714159	0.321319995	80009	271480	249001	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.150127556	0.319907934	0.323735599	56847	177698	175597	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.153840669	0.409445222	0.420483911	58253	142273	138538	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::OTHER::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.341675074	0.383156037	0.393935888	129378	337664	328424	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::OTHER::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.359429881	0.411609044	0.422449569	136101	330656	322171	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::Gr>G::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.201889304	0.51160783	0.515256088	76447	149425	148367	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::Gr>G::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.188486708	0.510281122	0.513637607	71372	139868	138954	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.207720423	0.39544401	0.410518844	78655	198903	191599	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.216073607	0.412640774	0.429224942	81818	198279	190618	?b
?a  Hetionet::AeG::Anatomy:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.32296954	0.283554993	0.291216013	122295	431292	419946	?b
?h  Hetionet::GpBP::Gene:Biological_Process  ?b  ?a  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.115730223	0.154483913	0.159006198	46713	302381	293781	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.14550333	0.423418023	0.433257056	55096	130122	127167	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.140913436	0.414318438	0.42403484	53358	128785	125834	?b
?h  Hetionet::GpBP::Gene:Biological_Process  ?b  ?a  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?h   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.021489606	0.134470196	0.137023522	8674	64505	63303	?a
?a  GNBR::I::Gene:Gene  ?h  ?h  Hetionet::GpBP::Gene:Biological_Process  ?b   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.043972678	0.089287421	0.107608827	17749	198785	164940	?a
?h  Hetionet::GpBP::Gene:Biological_Process  ?b  ?a  STRING::EXPRESSION::Gene:Gene  ?h   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.021043661	0.119971751	0.120138044	8494	70800	70702	?a
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  Hetionet::Gr>G::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.481386898	0.368621257	0.37113782	182281	494494	491141	?b
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::OTHER::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.846880298	0.30271947	0.311762527	320678	1059324	1028597	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.159249243	0.419534832	0.43030342	60301	143733	140136	?b
?g  Hetionet::GpBP::Gene:Biological_Process  ?b  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.113698695	0.153711407	0.160184991	45893	298566	286500	?a
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.493109878	0.298879203	0.312799972	186720	624734	596931	?b
?g  Hetionet::GpBP::Gene:Biological_Process  ?b  ?g  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?a   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.021464831	0.131278694	0.134404766	8664	65997	64462	?a
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.153592424	0.408600715	0.419738741	58159	142337	138560	?b
?g  GNBR::I::Gene:Gene  ?a  ?g  Hetionet::GpBP::Gene:Biological_Process  ?b   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.043504436	0.09227487	0.112147145	17560	190301	156580	?a
?g  Hetionet::GpBP::Gene:Biological_Process  ?b  ?g  STRING::EXPRESSION::Gene:Gene  ?a   => ?a  Hetionet::GpBP::Gene:Biological_Process  ?b	0.020637355	0.114866449	0.115141127	8330	72519	72346	?a
?b  STRING::INHIBITION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.011988363	0.663313213	0.676162261	2967	4473	4388	?a
?b  STRING::INHIBITION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.012000485	0.662059741	0.675306958	2970	4486	4398	?a
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.314262474	0.289498332	0.296547531	118998	411049	401278	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.026332377	0.473481546	0.514974318	6517	13764	12655	?a
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?a  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.032918502	0.193331751	0.258413423	8147	42140	31527	?a
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.02585155	0.619241192	0.629476584	6398	10332	10164	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.026308134	0.472942544	0.514947801	6511	13767	12644	?a
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.025847509	0.620585953	0.631054553	6397	10308	10137	?a
?b  STRING::ACTIVATION::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.026453594	0.475557493	0.517058916	6547	13767	12662	?a
?a  STRING::INHIBITION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.012077256	0.66629514	0.679472607	2989	4486	4399	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.025617197	0.615056267	0.625184893	6340	10308	10141	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.026316215	0.473190933	0.516085578	6513	13764	12620	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.025750535	0.616821525	0.627881773	6373	10332	10150	?a
?a  STRING::INHIBITION::Gene:Gene  ?b  ?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.012089377	0.668902303	0.681238616	2992	4473	4392	?a
?a  Hetionet::AeG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.323273244	0.282945163	0.290687596	122410	432628	421105	?b
?b  STRING::REACTION::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.425774779	0.506888391	0.576017973	105375	207886	182937	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.067566366	0.116745209	0.138333251	16722	143235	120882	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?h  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.107503333	0.177245716	0.177580511	26606	150108	149825	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?h  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.085833771	0.149051719	0.165771854	21243	142521	128146	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?a  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.114404622	0.188338123	0.188338123	28314	150336	150336	?a
?b  STRING::CATALYSIS::Gene:Gene  ?a  ?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.423794901	0.718419935	0.718483912	104885	145994	145981	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?a  STRING::BINDING::Gene:Gene  ?h   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.067703746	0.117013625	0.138889119	16756	143197	120643	?a
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?a  STRING::REACTION::Gene:Gene  ?h   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.086383288	0.149440794	0.165958966	21379	143060	128821	?a
